14_dimethyl_piperazine,320.414,146.012,-7.580,-7.400,-8.20,0.80
14_dimethylnaphthalene,378.161,186.636,-2.820,-3.290,-4.50,1.21
14_dioxane,253.030,96.389,-5.060,-4.350,-4.71,0.36
2_bromo_2_methylpropane,279.174,120.138,0.840,0.890,-1.25,2.14
2_bromopropane,254.608,96.846,-0.480,0.970,-1.16,2.13
2_butoxyethanol,358.689,154.227,-6.250,-4.070,-5.94,1.87
2_chloro_111_trimethoxyethane,329.994,156.443,-4.590,-3.300,-5.40,2.10
2_chloro_2_methylpropane,274.434,116.295,1.090,0.820,-1.44,2.26
2_chloroaniline,290.465,119.546,-4.910,-4.960,-6.04,1.08
2_chlorobutane,279.072,114.829,0.000,1.210,-1.35,2.56
2_chlorophenol,287.566,117.083,-4.550,-3.230,-4.51,1.28
2_chloropropane,249.597,93.205,-0.250,0.820,-1.40,2.22
2_chloropyridine,271.707,105.163,-4.390,-3.360,-4.85,1.49
2_chlorotoluene,307.339,132.742,-1.140,-0.510,-2.18,1.67
2_ethoxyethanol,292.494,110.223,-6.690,-4.770,-6.41,1.64
2_ethylpyrazine,305.859,129.298,-5.450,-5.680,-6.94,1.26
2_ethylpyridine,315.525,135.536,-4.330,-3.210,-4.96,1.75
2_ethyltoluene,340.861,161.034,-1.040,-0.660,-2.85,2.19
2_fluorophenol,275.832,109.048,-5.290,-3.240,-4.89,1.65
2_iodophenol,301.299,126.841,-6.200,-2.910,-3.93,1.02
2_iodopropane,263.006,103.287,-0.460,0.290,-1.97,2.26
2_isobutylpyrazine,348.520,172.355,-5.040,-5.100,-6.81,1.71
2_methoxy_111_trimethoxyethane,365.709,170.416,-5.730,-5.970,-7.61,1.64
2_methoxyaniline,314.217,134.713,-6.120,-6.530,-7.69,1.16
2_methoxyethanamine,256.603,89.970,-6.550,-5.620,-7.04,1.42
2_methoxyethanol,251.521,87.388,-6.760,-5.370,-6.92,1.55
2_methoxyphenol,311.730,132.270,-5.570,-4.740,-6.00,1.26
2_methyl_but_2_ene,281.581,110.543,1.310,2.380,-0.56,2.94
2_methylbut_2_ene,281.581,110.543,1.310,2.280,-0.55,2.83
2_methylbuta_13_diene,265.220,101.448,0.680,1.810,-1.12,2.93
2_methylbutan_1_ol,291.255,126.657,-4.420,-2.780,-4.88,2.10
2_methylbutan_2_ol,291.066,129.173,-4.430,-2.960,-5.17,2.21
2_methylbutane,281.312,121.501,2.380,2.520,0.01,2.51
2_methylhexane,346.182,165.124,2.930,3.000,0.01,2.99
2_methylpent_1_ene,310.494,134.357,1.470,2.750,-0.40,3.15
2_methylpentan_2_ol,323.413,150.935,-3.920,-2.790,-5.13,2.34
2_methylpentan_3_ol,322.177,149.668,-3.880,-2.190,-4.75,2.56
2_methylpentane,317.786,144.199,2.510,2.780,0.01,2.77
2_methylpropan_1_ol,264.042,105.456,-4.500,-2.960,-5.02,2.06
2_methylpropan_2_ol,264.779,107.722,-4.470,-3.090,-5.31,2.22
2_methylpropane,258.324,101.530,2.320,2.740,0.01,2.73
2_methylpropene,249.174,90.464,1.160,2.340,-0.45,2.79
2_methylpyrazine,273.893,106.398,-5.510,-6.100,-6.99,0.89
2_methylpyridine,283.654,112.580,-4.630,-3.410,-4.95,1.54
2_methyltetrahydrofuran,276.883,114.042,-3.300,-1.950,-3.39,1.44
2_methylthiophene,274.043,106.225,-1.380,-0.220,-1.90,1.68
2_naphthol,335.447,152.627,-8.110,-7.880,-8.70,0.82
2_naphthylamine,338.799,155.155,-7.470,-7.870,-8.83,0.96
2_nitroaniline,300.796,127.686,-7.370,-7.720,-7.84,0.12
2_nitrophenol,298.415,125.431,-4.580,-5.340,-5.40,0.06
2_nitropropane,263.625,102.764,-3.130,-1.610,-2.54,0.93
2_nitrotoluene,315.925,139.647,-3.580,-3.140,-3.79,0.65
2_phenylethanol,329.286,145.643,-6.790,-5.330,-7.05,1.72
2_propoxyethanol,326.140,132.310,-6.400,-4.210,-6.14,1.93
22_dimethylbutane,303.649,143.457,2.510,2.530,0.01,2.52
22_dimethylpentane,336.443,165.883,2.880,2.900,0.01,2.89
22_dimethylpropane,280.246,123.162,2.510,2.600,0.01,2.59
222_trifluoroethanol,229.211,79.157,-4.310,-3.950,-6.05,2.10
224_trimethylpentane,349.400,183.144,2.890,2.930,0.02,2.91
225_trimethylhexane,384.203,207.691,2.930,2.860,0.00,2.86
23_dimethylbuta_13_diene,291.212,122.422,0.400,1.690,-1.11,2.80
23_dimethylbutane,305.106,143.785,2.340,2.690,0.01,2.68
23_dimethylnaphthalene,383.261,189.091,-2.780,-2.590,-4.43,1.84
23_dimethylpentane,331.943,164.661,2.520,2.660,0.00,2.66
23_dimethylphenol,322.581,143.822,-6.160,-4.670,-6.49,1.82
23_dimethylpyridine,309.349,132.182,-4.820,-3.270,-4.79,1.52
234_trimethylpentane,351.696,186.149,2.560,2.860,0.01,2.85
24_dimethylpentan_3_one,343.719,169.383,-2.740,-2.470,-5.13,2.66
24_dimethylpentane,327.760,161.510,2.830,2.890,0.00,2.89
24_dimethylphenol,329.954,146.311,-6.010,-4.550,-6.48,1.93
24_dimethylpyridine,316.503,134.425,-4.860,-3.180,-4.94,1.76
25_dimethylphenol,329.956,145.981,-5.910,-4.390,-5.97,1.58
25_dimethylpyridine,317.418,134.861,-4.720,-2.830,-4.76,1.93
25_dimethyltetrahydrofuran,313.135,139.016,-2.920,-1.890,-3.52,1.63
26_dimethylaniline,328.955,147.988,-5.210,-4.870,-6.51,1.64
26_dimethylnaphthalene,391.719,190.351,-2.630,-2.650,-4.42,1.77
26_dimethylphenol,327.251,145.797,-5.260,-4.090,-5.78,1.69
26_dimethylpyridine,319.709,134.922,-4.590,-3.360,-5.15,1.79
3_acetylpyridine,309.537,132.725,-8.260,-7.100,-8.04,0.94
3_chloroaniline,292.343,119.652,-5.820,-5.370,-6.41,1.04
3_chlorophenol,288.968,117.114,-6.620,-5.280,-6.38,1.10
3_chloroprop_1_ene,239.478,80.970,-0.570,0.880,-1.48,2.36
3_chloropyridine,269.883,104.820,-4.010,-2.500,-3.78,1.28
3_cyanophenol,301.943,122.481,-9.650,-7.040,-8.16,1.12
3_cyanopyridine,282.923,110.176,-6.750,-4.660,-5.79,1.13
3_ethylphenol,330.637,147.570,-6.250,-5.020,-6.91,1.89
3_ethylpyridine,312.118,135.464,-4.590,-2.960,-4.59,1.63
3_formylpyridine,278.491,110.871,-7.100,-7.640,-8.22,0.58
3_hydroxybenzaldehyde,297.156,122.998,-9.500,-9.160,-10.10,0.94
3_methoxyaniline,312.767,131.569,-7.290,-7.450,-8.44,0.99
3_methoxyphenol,309.409,129.039,-7.660,-7.030,-8.10,1.07
3_methyl_1h_indole,332.073,148.598,-5.880,-6.550,-7.53,0.98
3_methyl_but_1_ene,281.431,113.592,1.830,2.800,-0.33,3.13
3_methylbut_1_ene,281.431,113.592,1.820,2.670,-0.34,3.01
3_methylbutan_1_ol,289.453,125.924,-4.420,-2.920,-5.15,2.23
3_methylbutan_2_one,290.126,122.976,-3.240,-2.930,-5.34,2.41
3_methylbutanoic_acid,294.600,128.568,-6.090,-5.510,-6.99,1.48
3_methylheptane,377.982,187.330,2.970,3.290,0.01,3.28
3_methylhexane,340.513,165.970,2.710,2.760,0.00,2.76
3_methylpentane,313.344,144.493,2.510,2.720,0.00,2.72
3_methylpyridine,281.265,112.511,-4.770,-3.190,-4.56,1.37
3_nitroaniline,304.941,128.571,-8.840,-7.760,-8.00,0.24
3_nitrophenol,301.597,126.058,-9.620,-7.240,-7.45,0.21
3_nitrotoluene,325.300,141.983,-3.450,-3.160,-3.51,0.35
3_phenylpropanol,361.332,167.573,-6.920,-5.500,-7.38,1.88
33_dimethylbutan_2_one,306.564,143.675,-3.110,-2.910,-5.18,2.27
33_dimethylpentane,326.547,164.866,2.560,2.530,0.01,2.52
333_trimethoxypropionitrile,350.975,161.645,-6.400,-4.930,-6.88,1.95
34_dimethylphenol,322.941,145.187,-6.500,-5.330,-6.86,1.53
34_dimethylpyridine,304.851,133.309,-5.220,-3.180,-4.59,1.41
35_dimethylphenol,332.564,146.464,-6.270,-5.120,-7.01,1.89
35_dimethylpyridine,314.707,134.425,-4.840,-2.940,-4.47,1.53
4_acetylpyridine,308.555,132.446,-7.620,-7.630,-8.38,0.75
4_bromophenol,294.659,120.747,-7.130,-5.470,-6.59,1.12
4_bromotoluene,318.270,136.648,-1.390,0.040,-2.20,2.24
4_chloro_3_methylphenol,316.388,138.648,-6.790,-4.900,-6.38,1.48
4_chloroaniline,292.377,119.655,-5.900,-5.280,-6.47,1.19
4_chlorophenol,289.016,117.131,-7.030,-5.360,-6.53,1.17
4_cyanophenol,301.955,122.483,-10.170,-7.610,-8.72,1.11
4_cyanopyridine,282.604,110.172,-6.020,-4.970,-5.99,1.02
4_ethylphenol,330.650,147.582,-6.130,-5.080,-7.07,1.99
4_ethylpyridine,311.412,135.346,-4.730,-2.870,-4.72,1.85
4_ethyltoluene,354.284,163.486,-0.950,-0.050,-2.78,2.73
4_fluorophenol,276.711,109.146,-6.190,-4.990,-6.51,1.52
4_formylpyridine,277.901,110.756,-7.000,-7.310,-8.13,0.82
4_hydroxybenzaldehyde,297.183,123.009,-8.830,-9.950,-10.80,0.85
4_isopropyltoluene,379.198,184.626,-0.680,0.200,-2.53,2.73
4_methoxyacetophenone,360.839,165.047,-4.400,-6.290,-7.89,1.60
4_methoxyaniline,312.794,131.682,-7.480,-6.920,-8.09,1.17
4_methyl_1h_imidazole,253.336,91.827,-10.270,-7.990,-8.85,0.86
4_methylacetophenone,351.406,160.561,-4.700,-4.820,-6.70,1.88
4_methylbenzaldehyde,320.767,138.906,-4.270,-4.900,-6.43,1.53
4_methylpentan_2_ol,317.694,147.935,-3.730,-2.750,-5.10,2.35
4_methylpentan_2_one,319.548,145.443,-3.050,-2.960,-5.28,2.32
4_methylpyridine,280.724,112.394,-4.930,-3.410,-4.73,1.32
4_n_propylphenol,363.173,169.492,-5.900,-5.500,-6.96,1.46
4_nitroaniline,304.991,128.596,-10.270,-8.830,-9.03,0.20
4_nitrophenol,301.622,126.070,-10.640,-7.860,-8.04,0.18
4_tert_butylphenol,370.182,188.306,-5.910,-5.540,-7.21,1.67
acenaphthene,362.704,176.303,-3.150,-3.510,-4.89,1.38
acetaldehyde,197.155,56.097,-3.500,-3.390,-5.18,1.79
acetic_acid,206.974,62.287,-6.690,-5.950,-7.07,1.12
acetonitrile,196.671,55.233,-3.880,-1.670,-3.77,2.10
acetophenone,318.739,138.738,-4.580,-5.070,-6.67,1.60
alpha_methylstyrene,333.971,150.542,-1.240,-1.260,-3.53,2.27
aniline,270.690,105.376,-5.490,-5.920,-7.00,1.08
anisole,300.364,123.240,-2.450,-2.300,-3.98,1.68
anthracene,394.380,196.432,-3.950,-5.390,-5.97,0.58
azetidine,222.511,74.247,-5.560,-3.410,-5.09,1.68
benzaldehyde,288.108,117.083,-4.020,-4.990,-6.36,1.37
benzamide,298.765,125.016,-11.000,-10.120,-10.90,0.78
benzene,258.247,96.931,-0.860,-0.700,-2.70,2.00
benzonitrile,292.897,116.563,-4.210,-2.740,-4.13,1.39
benzotrifluoride,313.098,136.290,-0.250,-0.550,-3.02,2.47
benzyl_alcohol,297.859,123.209,-6.620,-5.410,-6.94,1.53
benzyl_bromide,315.436,135.567,-2.380,-1.140,-3.13,1.99
benzyl_chloride,310.288,131.892,-1.930,-1.560,-3.37,1.81
biphenyl,385.763,182.145,-2.660,-3.390,-4.97,1.58
bis_2_chloroethyl__ether,319.585,132.645,-4.230,-1.860,-3.78,1.92
bromobenzene,285.569,114.820,-1.460,-0.370,-2.20,1.83
bromoethane,223.737,73.423,-0.740,0.930,-1.01,1.94
bromomethane,185.151,50.263,-0.820,1.090,-0.89,1.98
bromotrifluoromethane,217.931,71.176,1.790,2.030,-0.38,2.41
but_1_ene,252.062,91.584,1.380,2.480,-0.37,2.85
but_1_yne,244.780,82.398,-0.160,1.930,-0.86,2.79
buta_13_diene,237.811,79.837,0.610,1.930,-0.96,2.89
butan_1_ol,271.395,105.475,-4.720,-3.140,-5.12,1.98
butan_2_ol,269.418,106.472,-4.620,-3.120,-5.20,2.08
butanenitrile,266.220,99.159,-3.640,-1.410,-3.57,2.16
butanoic_acid,273.264,106.466,-6.350,-5.460,-6.92,1.46
butanone,263.430,100.261,-3.710,-2.970,-5.05,2.08
butyraldehyde,263.430,100.261,-3.180,-3.010,-5.07,2.06
chlorobenzene,279.946,111.214,-1.120,-0.600,-2.13,1.53
chlorodifluoromethane,199.686,59.164,-0.500,-0.040,-2.32,2.28
chloroethane,218.254,69.870,-0.630,0.780,-1.26,2.04
chloroethylene,204.145,60.557,-0.590,1.220,-1.06,2.28
chlorofluoromethane,188.298,52.117,-0.770,-0.220,-2.25,2.03
chloromethane,179.012,46.771,-0.550,0.810,-1.14,1.95
cis_12_dimethylcyclohexane,332.666,171.621,1.580,2.050,0.02,2.03
cyanobenzene,292.897,116.563,-4.100,-2.380,-4.14,1.76
cyclohepta_135_triene,286.877,118.257,-0.990,0.150,-1.97,2.12
cycloheptanol,316.841,155.129,-5.480,-4.150,-5.14,0.99
cyclohexane,289.369,129.812,1.230,1.670,0.01,1.66
cyclohexanol,296.432,135.002,-5.460,-4.260,-5.28,1.02
cyclohexanone,292.118,128.726,-4.910,-3.840,-5.14,1.30
cyclohexene,282.327,119.104,0.370,1.560,-0.53,2.09
cyclohexylamine,296.579,137.056,-4.590,-3.940,-5.08,1.14
cyclopentane,266.214,108.080,1.200,1.530,0.01,1.52
cyclopentanol,272.062,112.940,-5.490,-4.150,-5.27,1.12
cyclopentanone,268.791,107.356,-4.700,-3.710,-4.85,1.14
cyclopentene,257.094,97.210,0.560,1.380,-0.58,1.96
cyclopropane,213.366,67.591,0.750,2.640,-0.03,2.67
decan_1_ol,467.481,237.048,-3.640,-2.490,-5.16,2.67
decan_2_one,460.539,231.960,-2.340,-1.980,-5.26,3.28
di_isopropyl_sulfide,340.531,161.221,-1.210,0.100,-2.56,2.66
di_n_butyl_ether,418.944,194.377,-0.830,0.590,-2.65,3.24
di_n_butylamine,419.934,196.710,-3.240,-1.630,-4.71,3.08
di_n_propyl_ether,353.833,150.526,-1.160,0.210,-2.67,2.88
di_n_propyl_sulfide,365.272,162.406,-1.280,0.490,-2.15,2.64
di_n_propylamine,354.875,152.919,-3.650,-2.260,-4.76,2.50
dibromomethane,214.911,67.416,-1.960,0.870,-1.10,1.97
dichloromethane,202.647,60.290,-1.310,0.230,-1.60,1.83
diethoxymethoxybenzene,467.804,230.568,-5.230,-4.440,-7.19,2.75
diethyl_disulfide,331.470,139.460,-1.640,-0.070,-2.51,2.44
diethyl_ether,286.484,106.323,-1.590,-0.700,-3.02,2.32
diethyl_malonate,412.802,179.485,-6.000,-6.450,-8.27,1.82
diethyl_succinate,446.509,202.123,-5.710,-8.450,-10.30,1.85
diethyl_sulfide,298.612,118.306,-1.460,0.210,-2.18,2.39
diethylamine,288.203,108.828,-4.070,-2.720,-4.93,2.21
diiodomethane,231.811,79.267,-2.490,-0.740,-2.30,1.56
diisopropyl_ether,332.979,154.208,-0.530,-0.110,-3.01,2.90
diisopropylamine,332.484,152.513,-3.220,-1.970,-4.60,2.63
dimethoxymethane,247.117,88.831,-2.930,-2.690,-4.33,1.64
dimethyl_disulfide,254.520,93.425,-1.830,1.480,-0.72,2.20
dimethyl_ether,205.551,60.487,-1.910,-0.850,-2.70,1.85
dimethyl_sulfate,284.998,107.529,-5.100,-7.850,-8.13,0.28
dimethyl_sulfide,222.004,72.077,-1.610,0.260,-1.70,1.96
dimethyl_sulfone,244.469,87.100,-10.080,-10.350,-11.20,0.85
dimethyl_sulfoxide,233.396,79.572,-8.710,-8.320,-9.68,1.36
dimethylamine,208.333,62.716,-4.290,-3.110,-4.72,1.61
E_12_dichloroethene,228.529,74.135,-0.780,1.200,-0.87,2.07
E_but_2_enal,254.526,88.920,-4.220,-3.660,-5.82,2.16
E_hept_2_ene,357.173,156.578,1.680,2.830,-0.43,3.26
E_hex_2_enal,321.717,133.251,-3.680,-3.220,-5.48,2.26
E_oct_2_enal,387.385,177.301,-3.430,-2.470,-5.37,2.90
ethanamide,210.575,64.587,-9.710,-8.620,-9.94,1.32
ethane,198.684,57.584,1.830,2.580,0.00,2.58
ethanethiol,220.848,71.766,-1.140,-0.400,-2.49,2.09
ethanol,205.146,61.455,-5.000,-3.450,-5.20,1.75
ethene,180.241,47.070,1.280,2.360,-0.30,2.66
ethyl_acetate,289.174,107.623,-2.940,-3.230,-5.14,1.91
ethyl_benzoate,374.334,169.243,-3.640,-4.680,-6.33,1.65
ethyl_butanoate,355.110,151.736,-2.490,-3.040,-5.39,2.35
ethyl_formate,247.968,84.967,-2.560,-2.990,-4.52,1.53
ethyl_hexanoate,420.628,195.656,-2.230,-2.800,-5.43,2.63
ethyl_pentanoate,387.636,173.632,-2.490,-3.090,-5.47,2.38
ethyl_phenyl_ether,341.990,147.376,-2.220,-2.010,-4.12,2.11
ethyl_propanoate,322.492,129.824,-2.680,-3.390,-5.51,2.12
ethylamine,208.924,64.032,-4.500,-3.140,-5.00,1.86
ethylbenzene,321.578,141.659,-0.790,-0.590,-2.76,2.17
fluorene,383.080,188.239,-3.350,-4.290,-5.31,1.02
fluorobenzene,267.622,103.216,-0.800,-0.070,-2.10,2.03
fluoromethane,163.953,38.713,-0.220,0.790,-1.61,2.40
formaldehyde,154.387,34.059,-2.750,-3.220,-4.87,1.65
halothane,265.248,105.683,-0.110,0.700,-1.59,2.29
hept_1_ene,351.527,156.979,1.660,2.970,-0.33,3.30
hept_1_yne,342.402,148.118,0.600,2.280,-0.80,3.08
heptan_1_ol,369.714,171.346,-4.210,-2.720,-5.09,2.37
heptan_2_one,363.544,166.471,-3.040,-2.800,-5.30,2.50
heptan_4_one,363.638,166.567,-2.920,-2.680,-5.19,2.51
heptanal,360.626,165.723,-2.670,-2.630,-5.06,2.43
hex_1_ene,318.441,134.868,1.580,2.590,-0.33,2.92
hex_1_yne,309.863,126.220,0.290,2.100,-0.81,2.91
hexa_15_diene,302.821,126.366,1.010,2.440,-0.65,3.09
hexafluoropropene,268.204,105.137,-3.760,2.290,-1.17,3.46
hexan_1_ol,337.239,149.522,-4.400,-3.030,-5.08,2.05
hexan_2_one,330.491,144.464,-3.280,-2.770,-5.28,2.51
hexan_3_ol,329.927,149.463,-4.060,-2.630,-4.96,2.33
hexanal,329.010,144.178,-2.810,-2.960,-5.09,2.13
hexanoic_acid,339.767,150.716,-6.210,-5.080,-6.93,1.85
hydrazine,146.524,31.525,-9.300,-7.100,-8.36,1.26
hydrogen_sulfide,131.985,25.879,-0.700,-1.170,-3.05,1.88
imidazole,214.384,69.177,-9.630,-7.850,-8.49,0.64
indane,327.494,148.518,-1.460,-1.700,-2.97,1.27
iodobenzene,294.075,120.876,-1.740,-0.340,-2.11,1.77
iodoethane,232.852,79.617,-0.740,-0.100,-1.93,1.83
iodomethane,195.091,56.183,-0.890,0.030,-1.90,1.93
isoamyl_acetate,373.424,172.055,-2.210,-3.050,-5.44,2.39
isoamyl_formate,332.195,149.424,-2.130,-3.390,-5.17,1.78
isobutyl_acetate,345.575,152.422,-2.360,-2.800,-5.23,2.43
isobutyl_formate,306.887,128.985,-2.220,-3.210,-5.00,1.79
isobutyl_isobutanoate,404.415,197.754,-1.690,-2.550,-5.29,2.74
isobutylbenzene,362.185,184.243,0.160,0.000,-2.66,2.66
isobutyraldehyde,258.896,100.405,-2.860,-2.930,-4.98,2.05
isoflurane,304.821,129.183,0.100,-1.380,-4.21,2.83
isopropyl_acetate,309.520,131.108,-2.640,-2.920,-5.15,2.23
isopropyl_formate,272.693,107.238,-2.020,-2.640,-4.37,1.73
isopropylbenzene,345.014,162.476,-0.300,-0.310,-2.86,2.55
m_bis_trifluoromethyl__benzene,347.421,170.991,1.070,-1.580,-4.19,2.61
m_cresol,299.884,124.657,-5.490,-5.280,-6.94,1.66
m_xylene,323.451,140.542,-0.830,-0.170,-2.71,2.54
methane,158.381,35.792,1.990,2.540,0.00,2.54
methanesulfonyl_chloride,239.715,83.236,-4.870,-6.330,-6.85,0.52
methanethiol,181.997,48.605,-1.240,-0.260,-2.25,1.99
methanol,164.251,38.590,-5.100,-3.480,-5.15,1.67
methoxyflurane,295.683,123.836,-1.120,-0.710,-2.49,1.78
methyl_acetate,248.167,84.552,-3.130,-3.730,-5.44,1.71
methyl_benzoate,336.913,144.889,-3.920,-5.060,-6.30,1.24
methyl_butanoate,313.822,127.991,-2.830,-3.320,-5.36,2.04
methyl_chloroacetate,267.147,96.115,-4.000,-3.920,-5.16,1.24
methyl_cyanoacetate,282.544,104.503,-6.720,-5.510,-6.89,1.38
methyl_cyclohexanecarboxylate,357.218,178.354,-3.300,-4.290,-5.51,1.22
methyl_cyclohexyl_ketone,346.219,172.367,-3.900,-3.900,-5.38,1.48
methyl_cyclopropanecarboxylate,296.629,117.312,-4.100,-4.490,-6.30,1.81
methyl_cyclopropyl_ketone,280.620,110.134,-4.610,-3.740,-5.82,2.08
methyl_ethyl_ether,246.083,83.526,-2.100,-0.820,-2.84,2.02
methyl_ethyl_sulfide,260.257,95.242,-1.500,0.340,-1.93,2.27
methyl_formate,207.018,62.086,-2.780,-3.170,-4.48,1.31
methyl_hexanoate,379.624,172.599,-2.490,-3.020,-5.36,2.34
methyl_isopropyl_ether,268.887,105.594,-2.010,-0.750,-2.89,2.14
methyl_methanesulfonate,265.642,97.176,-4.870,-8.290,-8.81,0.52
methyl_octanoate,444.695,216.523,-2.040,-2.940,-5.31,2.37
methyl_p_methoxybenzoate,379.012,171.396,-5.330,-6.320,-7.45,1.13
methyl_p_nitrobenzoate,371.220,168.312,-6.880,-6.150,-6.27,0.12
methyl_pentanoate,346.764,150.784,-2.560,-3.510,-5.43,1.92
methyl_propanoate,281.524,106.920,-2.930,-3.830,-5.47,1.64
methyl_propyl_ether,279.211,105.598,-1.660,-0.410,-2.76,2.35
methyl_t_butyl_ether,289.432,127.045,-2.210,-0.600,-2.95,2.35
methyl_tert_butyl_ether,289.432,127.045,-2.210,-0.680,-2.90,2.22
methyl_trifluoroacetate,273.390,102.154,-1.100,-1.390,-3.40,2.01
methyl_trimethylacetate,328.937,150.104,-2.400,-2.990,-5.28,2.29
methylamine,168.409,41.062,-4.550,-3.440,-5.13,1.69
methylcyclohexane,315.630,151.090,1.700,1.820,0.01,1.81
methylcyclopentane,293.955,130.126,1.590,2.120,0.00,2.12
morpholine,255.477,98.862,-7.170,-6.280,-6.62,0.34
N_acetylpyrrolidine,315.265,139.807,-9.800,-7.970,-8.86,0.89
n_butane,264.205,101.497,2.070,2.540,0.01,2.53
n_butanethiol,283.678,115.753,-0.990,-0.120,-2.39,2.27
n_butyl_acetate,355.395,151.612,-2.640,-3.170,-5.45,2.28
n_butylacetamide,341.793,152.699,-9.310,-8.140,-9.76,1.62
n_butylamine,274.799,107.989,-4.240,-2.820,-5.11,2.29
n_butylbenzene,386.185,185.218,-0.400,-0.300,-2.76,2.46
