1_chloro_222_trifluoroethane,241.315,87.257,105.881
1_chlorobutane,284.338,113.570,132.227
1_chloroheptane,382.626,179.367,193.747
1_chlorohexane,346.028,157.194,171.387
1_chloropentane,314.347,135.544,151.435
1_chloropropane,248.581,91.696,110.312
1_ethylnaphthalene,380.458,189.485,197.439
1_iodobutane,298.809,123.332,141.247
1_iodoheptane,397.160,189.139,202.787
1_iodohexane,364.533,167.205,182.338
1_iodopentane,332.149,145.440,162.024
1_iodopropane,266.308,101.471,120.853
1_methyl_imidazole,252.912,91.762,112.430
1_methyl_pyrrole,263.801,97.799,118.847
1_methylcyclohexene,312.121,140.430,152.161
1_methylnaphthalene,352.317,166.382,178.950
1_naphthol,333.263,152.046,166.393
1_naphthylamine,335.935,154.406,168.268
1_nitrobutane,300.987,123.840,142.430
1_nitropentane,333.209,145.656,162.654
1_nitropropane,268.515,101.937,122.047
222_trifluoroethanol,229.211,78.856,98.301
224_trimethylpentane,349.400,182.873,178.657
225_trimethylhexane,384.203,207.418,200.443
22_dimethylbutane,303.649,143.223,148.168
22_dimethylpentane,336.443,165.603,168.769
22_dimethylpropane,280.246,122.873,132.850
234_trimethylpentane,351.696,185.919,180.590
23_dimethylbuta_13_diene,291.212,122.237,138.499
23_dimethylbutane,305.106,143.522,149.093
23_dimethylnaphthalene,383.261,188.762,199.024
23_dimethylpentane,331.943,164.417,166.385
23_dimethylphenol,322.581,143.519,158.635
23_dimethylpyridine,309.349,131.913,149.091
24_dimethylpentan_3_one,343.719,169.114,172.848
24_dimethylpentane,327.760,161.253,163.613
24_dimethylphenol,329.954,146.066,162.428
24_dimethylpyridine,316.503,134.152,152.666
25_dimethylphenol,329.956,145.695,162.323
25_dimethylpyridine,317.418,134.614,153.049
25_dimethyltetrahydrofuran,313.135,138.676,150.849
26_dimethylaniline,328.955,147.737,162.670
26_dimethylnaphthalene,391.719,189.964,202.771
26_dimethylphenol,327.251,145.520,161.238
26_dimethylpyridine,319.709,134.678,153.995
2_bromo_2_methylpropane,279.174,119.874,131.404
2_bromopropane,254.608,96.636,114.395
2_butoxyethanol,358.689,153.889,175.594
2_chloro_111_trimethoxyethane,329.994,156.131,163.459
2_chloro_2_methylpropane,274.434,116.008,128.306
2_chloroaniline,290.465,119.227,137.351
2_chlorobutane,279.072,114.588,130.130
2_chlorophenol,287.566,116.780,135.329
2_chloropropane,249.597,92.978,111.192
2_chloropyridine,271.707,104.865,124.590
2_chlorotoluene,307.339,132.490,148.709
2_ethoxyethanol,292.494,109.924,134.173
2_ethylpyrazine,305.859,129.007,146.123
2_ethylpyridine,315.525,135.221,152.194
2_ethyltoluene,340.861,160.803,171.585
2_fluorophenol,275.832,108.722,127.863
2_iodophenol,301.299,126.567,144.112
2_iodopropane,263.006,103.107,119.813
2_isobutylpyrazine,348.520,172.023,175.832
2_methoxy_111_trimethoxyethane,365.709,170.177,182.328
2_methoxyaniline,314.217,134.423,151.888
2_methoxyethanamine,256.603,89.651,112.935
2_methoxyethanol,251.521,87.142,110.243
2_methoxyphenol,311.730,132.007,150.073
2_methyl_but_2_ene,281.581,110.327,130.851
2_methylbut_2_ene,281.581,110.327,130.851
2_methylbuta_13_diene,265.220,101.199,120.899
2_methylbutan_1_ol,291.255,126.361,138.483
2_methylbutan_2_ol,291.066,128.929,138.931
2_methylbutane,281.312,121.299,132.674
2_methylhexane,346.182,164.810,173.257
2_methylpent_1_ene,310.494,134.100,149.659
2_methylpentan_2_ol,323.413,150.684,159.211
2_methylpentan_3_ol,322.177,149.389,158.524
2_methylpentane,317.786,143.928,155.093
2_methylpropan_1_ol,264.042,105.230,121.036
2_methylpropan_2_ol,264.779,107.459,121.888
2_methylpropane,258.324,101.284,117.505
2_methylpropene,249.174,90.253,110.985
2_methylpyrazine,273.893,106.077,125.864
2_methylpyridine,283.654,112.329,132.006
2_methyltetrahydrofuran,276.883,113.820,128.775
2_methylthiophene,274.043,105.995,125.739
2_naphthol,335.447,152.289,167.306
2_naphthylamine,338.799,154.774,169.500
2_nitroaniline,300.796,127.426,144.783
2_nitrophenol,298.415,125.201,143.064
2_nitropropane,263.625,102.560,119.756
2_nitrotoluene,315.925,139.418,154.755
2_phenylethanol,329.286,145.296,161.353
2_propoxyethanol,326.140,131.979,155.153
333_trimethoxypropionitrile,350.975,161.385,173.724
33_dimethylbutan_2_one,306.564,143.438,149.831
33_dimethylpentane,326.547,164.615,163.574
34_dimethylphenol,322.941,144.961,159.542
34_dimethylpyridine,304.851,133.063,147.954
35_dimethylphenol,332.564,146.166,163.442
35_dimethylpyridine,314.707,134.124,151.981
3_acetylpyridine,309.537,132.408,149.371
3_chloroaniline,292.343,119.302,138.047
3_chlorophenol,288.968,116.811,135.838
3_chloroprop_1_ene,239.478,80.773,103.302
3_chloropyridine,269.883,104.520,123.805
3_cyanophenol,301.943,122.140,142.641
3_cyanopyridine,282.923,109.882,130.639
3_ethylphenol,330.637,147.249,162.542
3_ethylpyridine,312.118,135.162,150.832
3_formylpyridine,278.491,110.591,129.659
3_hydroxybenzaldehyde,297.156,122.724,141.467
3_methoxyaniline,312.767,131.228,150.151
3_methoxyphenol,309.409,128.746,147.966
3_methyl_1h_indole,332.073,148.282,164.002
3_methyl_but_1_ene,281.431,113.381,130.538
3_methylbut_1_ene,281.431,113.381,130.538
3_methylbutan_1_ol,289.453,125.663,137.553
3_methylbutan_2_one,290.126,122.699,137.419
3_methylbutanoic_acid,294.600,128.292,140.469
3_methylheptane,377.982,186.993,193.341
3_methylhexane,340.513,165.667,170.343
3_methylpentane,313.344,144.226,152.843
3_methylpyridine,281.265,112.240,131.043
3_nitroaniline,304.941,128.290,146.603
3_nitrophenol,301.597,125.822,144.413
3_nitrotoluene,325.300,141.748,159.317
3_phenylpropanol,361.332,167.241,181.539
4_acetylpyridine,308.555,132.119,148.869
4_bromophenol,294.659,120.427,139.349
4_bromotoluene,318.270,136.364,154.282
4_chloro_3_methylphenol,316.388,138.381,154.400
4_chloroaniline,292.377,119.318,138.075
4_chlorophenol,289.016,116.827,135.862
4_cyanophenol,301.955,122.138,142.642
4_cyanopyridine,282.604,109.855,130.523
4_ethylphenol,330.650,147.252,162.554
4_ethylpyridine,311.412,135.030,150.479
4_ethyltoluene,354.284,163.211,177.500
4_fluorophenol,276.711,108.839,128.205
4_formylpyridine,277.901,110.462,129.379
4_hydroxybenzaldehyde,297.183,122.734,141.486
4_isopropyltoluene,379.198,184.360,193.865
4_methoxyacetophenone,360.839,164.673,180.949
4_methoxyaniline,312.794,131.343,150.209
4_methyl_1h_imidazole,253.336,91.623,112.444
4_methylacetophenone,351.406,160.260,175.891
4_methylbenzaldehyde,320.767,138.651,156.424
4_methylpentan_2_ol,317.694,147.683,155.838
4_methylpentan_2_one,319.548,145.191,156.094
4_methylpyridine,280.724,112.127,130.758
4_n_propylphenol,363.173,169.167,182.959
4_nitroaniline,304.991,128.322,146.647
4_nitrophenol,301.622,125.828,144.432
4_tert_butylphenol,370.182,187.943,190.563
acenaphthene,362.704,175.949,186.334
acetaldehyde,197.155,55.945,77.911
acetic_acid,206.974,62.061,83.944
acetonitrile,196.671,55.099,77.321
acetophenone,318.739,138.429,155.235
alpha_methylstyrene,333.971,150.276,165.474
ammonia,0.0,0.0,0.0
aniline,270.690,105.078,124.466
anisole,300.364,122.964,142.311
anthracene,394.380,195.979,206.544
azetidine,222.511,74.027,93.899
benzaldehyde,288.108,116.825,135.773
benzamide,298.765,124.725,142.780
benzene,258.247,96.670,116.557
benzonitrile,292.897,116.237,136.941
benzotrifluoride,313.098,135.984,151.858
benzyl_alcohol,297.859,122.932,141.241
benzyl_bromide,315.436,135.281,152.254
benzyl_chloride,310.288,131.605,149.001
biphenyl,385.763,181.809,196.247
bis_2_chloroethyl__ether,319.585,132.360,153.521
bromobenzene,285.569,114.519,133.637
bromoethane,223.737,73.234,94.264
bromomethane,185.151,50.116,71.141
bromotrifluoromethane,217.931,70.968,91.351
but_1_ene,252.062,91.339,111.618
but_1_yne,244.780,82.211,105.420
buta_13_diene,237.811,79.538,102.482
butan_1_ol,271.395,105.209,124.273
butan_2_ol,269.418,106.235,123.589
butanenitrile,266.220,98.918,119.825
butanoic_acid,273.264,106.206,125.219
butanone,263.430,100.013,119.214
butyraldehyde,263.430,100.013,119.214
chlorobenzene,279.946,110.926,130.161
chlorodifluoromethane,199.686,58.912,79.953
chloroethane,218.254,69.654,90.894
chloroethylene,204.145,60.362,82.201
chlorofluoromethane,188.298,51.891,73.022
chloromethane,179.012,46.612,67.531
cis_12_dimethylcyclohexane,332.666,171.306,167.502
cyanobenzene,292.897,116.237,136.941
cyclohepta_135_triene,286.877,118.029,135.472
cycloheptanol,316.841,154.802,156.684
cyclohexane,289.369,129.515,137.681
cyclohexanol,296.432,134.707,142.276
cyclohexanone,292.118,128.441,139.095
cyclohexene,282.327,118.834,132.521
cyclohexylamine,296.579,136.769,142.700
cyclopentane,266.214,107.895,122.245
cyclopentanol,272.062,112.718,126.185
cyclopentanone,268.791,107.118,123.188
cyclopentene,257.094,96.963,115.504
cyclopropane,213.366,67.368,88.136
decan_1_ol,467.481,236.618,247.107
decan_2_one,460.539,231.537,242.794
di_isopropyl_sulfide,340.531,160.971,169.514
di_n_butyl_ether,418.944,193.972,213.361
di_n_butylamine,419.934,196.292,214.452
di_n_propyl_ether,353.833,150.170,172.497
di_n_propyl_sulfide,365.272,162.041,180.992
di_n_propylamine,354.875,152.551,173.642
dibromomethane,214.911,67.210,88.752
dichloromethane,202.647,60.075,81.486
diethoxymethoxybenzene,467.804,230.167,245.021
diethyl_disulfide,331.470,139.189,159.583
diethyl_ether,286.484,106.066,130.518
diethyl_malonate,412.802,179.097,205.569
diethyl_succinate,446.509,201.678,226.193
diethyl_sulfide,298.612,118.046,139.337
diethylamine,288.203,108.561,131.973
diiodomethane,231.811,79.076,99.405
diisopropyl_ether,332.979,153.933,164.752
diisopropylamine,332.484,152.258,163.325
dimethoxymethane,247.117,88.606,109.015
dimethyl_disulfide,254.520,93.315,113.591
dimethyl_ether,205.551,60.284,82.634
dimethyl_sulfate,284.998,107.330,130.228
dimethyl_sulfide,222.004,71.941,93.192
dimethyl_sulfone,244.469,86.910,107.624
dimethyl_sulfoxide,233.396,79.401,100.424
dimethylamine,208.333,62.531,84.528
E_12_dichloroethene,228.529,73.937,96.482
E_but_2_enal,254.526,88.747,112.190
E_hept_2_ene,357.173,156.272,175.773
E_hex_2_enal,321.717,132.998,153.835
E_oct_2_enal,387.385,176.977,194.904
ethanamide,210.575,64.397,86.156
ethane,198.684,57.391,78.944
ethanethiol,220.848,71.548,92.554
ethanol,205.146,61.250,82.836
ethene,180.241,46.938,68.170
ethyl_acetate,289.174,107.341,131.844
ethyl_benzoate,374.334,168.930,188.267
ethyl_butanoate,355.110,151.402,172.981
ethyl_formate,247.968,84.762,107.806
ethyl_hexanoate,420.628,195.239,213.975
ethyl_pentanoate,387.636,173.252,193.364
ethyl_phenyl_ether,341.990,147.062,167.012
ethyl_propanoate,322.492,129.503,152.517
ethylamine,208.924,63.832,85.222
ethylbenzene,321.578,141.362,156.858
fluorene,383.080,187.786,198.679
fluorobenzene,267.622,102.919,122.496
fluoromethane,163.953,38.551,58.854
formaldehyde,154.387,33.975,53.553
halothane,265.248,105.404,121.331
hept_1_ene,351.527,156.674,173.611
hept_1_yne,342.402,147.856,166.684
heptan_1_ol,369.714,170.969,185.826
heptan_2_one,363.544,166.106,181.765
heptan_4_one,363.638,166.194,181.845
heptanal,360.626,165.411,180.136
hex_1_ene,318.441,134.623,152.944
hex_1_yne,309.863,126.000,146.262
hexa_15_diene,302.821,126.101,143.032
hexafluoropropene,268.204,104.782,122.902
hexan_1_ol,337.239,149.192,165.397
hexan_2_one,330.491,144.149,161.257
hexan_3_ol,329.927,149.196,161.954
hexanal,329.010,143.903,160.253
hexanoic_acid,339.767,150.361,166.735
hydrazine,146.524,31.341,49.743
hydrogen_sulfide,131.985,25.744,42.249
imidazole,214.384,68.980,89.168
indane,327.494,148.229,161.446
iodobenzene,294.075,120.609,139.050
iodoethane,232.852,79.410,99.949
iodomethane,195.091,55.978,77.023
isoamyl_acetate,373.424,171.717,186.516
isoamyl_formate,332.195,149.155,162.470
isobutyl_acetate,345.575,152.108,170.181
isobutyl_formate,306.887,128.750,146.032
isobutyl_isobutanoate,404.415,197.441,209.033
isobutylbenzene,362.185,183.949,185.456
isobutyraldehyde,258.896,100.180,117.304
isoflurane,304.821,128.849,145.210
isopropyl_acetate,309.520,130.877,147.957
isopropyl_formate,272.693,107.078,125.126
isopropylbenzene,345.014,162.151,172.746
m_bis_trifluoromethyl__benzene,347.421,170.666,177.549
m_cresol,299.884,124.398,142.842
m_xylene,323.451,140.296,157.770
methane,158.381,35.634,55.681
methanesulfonyl_chloride,239.715,82.966,104.398
methanethiol,181.997,48.462,69.352
methanol,164.251,38.444,58.918
methoxyflurane,295.683,123.501,139.534
methyl_acetate,248.167,84.322,107.807
methyl_benzoate,336.913,144.603,164.614
methyl_butanoate,313.822,127.667,148.671
methyl_chloroacetate,267.147,95.852,119.406
methyl_cyanoacetate,282.544,104.186,128.210
methyl_cyclohexanecarboxylate,357.218,178.044,180.198
methyl_cyclohexyl_ketone,346.219,172.036,174.529
methyl_cyclopropanecarboxylate,296.629,117.077,137.957
methyl_cyclopropyl_ketone,280.620,109.865,129.288
methyl_ethyl_ether,246.083,83.289,106.546
methyl_ethyl_sulfide,260.257,95.034,116.230
methyl_formate,207.018,61.922,83.838
methyl_hexanoate,379.624,172.233,189.972
methyl_isopropyl_ether,268.887,105.404,123.059
methyl_methanesulfonate,265.642,96.937,119.283
methyl_octanoate,444.695,216.112,230.823
methyl_p_methoxybenzoate,379.012,171.045,190.381
methyl_p_nitrobenzoate,371.220,168.045,186.868
methyl_pentanoate,346.764,150.458,169.458
methyl_propanoate,281.524,106.599,128.547
methyl_propyl_ether,279.211,105.328,127.516
methyl_t_butyl_ether,289.432,126.771,137.656
methyl_tert_butyl_ether,289.432,126.771,137.656
methyl_trifluoroacetate,273.390,101.868,123.864
methyl_trimethylacetate,328.937,149.823,161.162
methylamine,168.409,40.877,61.417
methylcyclohexane,315.630,150.808,155.095
methylcyclopentane,293.955,129.931,140.635
morpholine,255.477,98.556,115.034
N_acetylpyrrolidine,315.265,139.541,153.364
n_butane,264.205,101.232,119.980
n_butanethiol,283.678,115.515,132.350
n_butyl_acetate,355.395,151.265,173.260
n_butylacetamide,341.793,152.349,168.258
n_butylamine,274.799,107.721,126.473
n_butylbenzene,386.185,184.901,197.395
n_decane,460.774,232.775,243.035
n_heptane,362.561,167.071,181.537
n_heptylamine,373.095,173.481,188.030
n_hexane,329.228,144.951,160.748
n_hexyl_acetate,421.233,195.225,214.367
n_hexylamine,340.567,151.624,167.575
n_hexylbenzene,451.218,228.592,238.138
N_methyl_N__222_trifluoroethyl__aniline,374.408,187.054,193.088
N_methylacetamide,251.548,86.607,109.893
N_methylaniline,305.683,125.923,145.509
N_methylmorpholine,286.524,120.987,134.907
N_methylpiperazine,289.214,123.535,136.659
N_methylpiperidine,297.754,136.876,143.471
n_nonane,427.593,210.731,222.310
n_octane,395.034,188.842,201.905
n_octylamine,406.385,195.577,208.716
n_pentane,296.720,123.100,140.377
n_pentyl_acetate,387.957,173.120,193.651
n_pentyl_propanoate,421.252,195.280,214.331
n_pentylamine,307.291,129.529,146.816
n_pentylbenzene,419.552,206.971,218.187
n_pentylcyclopentane,418.209,216.717,219.066
n_propanethiol,254.233,93.579,113.415
n_propyl_acetate,322.848,129.364,152.807
n_propyl_butyrate,388.756,173.461,193.979
n_propyl_formate,281.647,106.833,128.795
n_propyl_propanoate,356.157,151.575,173.523
n_propylamine,242.278,85.855,106.080
n_propylbenzene,354.110,163.270,177.268
n_propylcyclopentane,353.304,173.033,178.380
naphthalene,326.423,146.429,161.648
nitrobenzene,292.539,119.926,138.717
nitroethane,234.729,79.913,101.018
nitromethane,198.649,56.476,78.709
NN_dimethyl_p_methoxybenzamide,408.998,198.561,210.977
NN_dimethyl_p_methylbenzamide,399.564,194.141,205.926
NN_dimethyl_p_nitrobenzamide,402.915,196.209,207.888
NN_dimethylaniline,332.201,148.641,164.075
NN_dimethylbenzamide,367.733,172.393,185.298
NN_dimethylformamide,244.510,86.204,107.480
non_1_ene,417.513,200.489,214.824
nonan_1_ol,435.797,215.019,227.121
nonan_2_one,428.562,209.888,222.581
nonan_5_one,429.166,210.071,222.855
nonanal,427.320,209.646,221.765
o_cresol,297.343,124.275,141.841
o_toluidine,299.814,126.642,143.659
o_xylene,313.944,139.073,153.940
oct_1_ene,384.093,178.564,194.040
oct_1_yne,374.899,169.671,187.055
octan_1_ol,402.221,192.815,206.201
octan_2_one,396.036,187.922,202.170
octanal,394.198,187.605,201.118
p_cresol,299.990,124.416,142.878
p_dibromobenzene,312.883,132.352,150.722
p_toluidine,303.388,126.923,145.109
p_xylene,323.599,140.349,157.833
pent_1_ene,285.851,112.671,132.523
pent_1_yne,277.410,104.156,125.928
penta_14_diene,274.471,102.039,124.418
pentachloroethane,294.600,128.825,140.540
pentan_1_ol,303.918,127.062,144.670
pentan_2_ol,301.983,128.114,144.024
pentan_2_one,297.994,122.310,140.857
pentan_3_ol,300.720,128.157,143.422
pentan_3_one,298.452,122.482,140.953
pentanal,295.918,121.843,139.590
pentanenitrile,298.769,120.793,140.255
pentanoic_acid,306.471,128.324,145.969
phenanthrene,389.444,195.315,204.531
phenol,267.327,102.595,122.263
phenyl_formate,307.087,127.643,146.026
phenyl_methyl_sulfide,318.718,136.815,154.236
phenyl_trifluoroethyl_ether,362.275,162.578,180.081
piperazine,258.030,101.039,116.821
piperidine,274.119,115.340,127.460
prop_2_en_1_ol,226.017,72.391,95.121
propan_1_ol,238.880,83.332,103.855
propan_2_ol,238.428,84.463,103.975
propane,231.631,79.383,99.609
propanenitrile,233.643,77.045,99.367
propanoic_acid,240.340,84.249,104.654
propanone,232.300,78.353,99.886
propene,218.680,68.437,90.868
propionaldehyde,230.746,78.078,98.690
propyne,208.060,60.161,83.422
pyrene,405.144,212.997,217.364
pyridine,247.869,90.290,110.086
pyrrole,226.260,75.071,95.929
pyrrolidine,248.655,93.428,111.116
quinoline,319.167,140.320,156.291
sec_butylbenzene,370.653,184.238,189.536
styrene,308.247,129.323,147.922
teflurane,253.626,96.772,113.887
tert_butylbenzene,361.132,182.056,184.888
tetrachloroethene,270.591,103.892,123.844
tetrachloromethane,250.128,92.820,111.442
tetrafluoromethane,198.235,58.890,79.480
tetrahydrofuran,246.887,91.333,109.379
tetrahydropyran,271.929,112.914,125.876
thiophene,237.333,83.255,103.217
thiophenol,282.764,112.933,131.982
toluene,290.913,118.516,137.198
trans_14_dimethylcyclohexane,341.827,172.359,172.492
triacetyl_glycerol,401.096,227.482,212.902
tribromomethane,245.072,86.647,107.390
trichloroethene,249.538,88.769,110.084
trichloromethane,227.017,75.528,96.431
triethyl_phosphate,429.470,203.423,222.442
triethylamine,330.934,150.192,161.886
trimethoxy_methane,296.654,118.323,138.705
trimethoxymethylbenzene,399.062,207.435,207.259
trimethyl_phosphate,316.467,132.777,151.537
trimethylamine,239.355,85.405,104.549
undecan_2_one,495.159,254.016,264.163
Z_12_dichloroethene,224.929,73.699,95.100
Z_pent_2_ene,279.850,111.686,129.544
